"","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"1","madrid","2020-08-25",6369,"Hispanoamérica",40.45724,-3.67688,"Private room in apartment","Private room",2,1,1,"$46.00",1,1125,30,NA,0
"2","madrid","2020-08-25",21853,"Cármenes",40.40341,-3.74084,"Private room in apartment","Private room",1,1,1,"$31.00",4,40,29,30,30
"3","madrid","2020-08-25",23001,"Legazpi",40.38695,-3.69304,"Entire apartment","Entire home/apt",6,3,5,"$60.00",15,730,0,60,1800
"4","madrid","2020-08-25",24805,"Universidad",40.42202,-3.70395,"Entire apartment","Entire home/apt",3,NA,1,"$92.00",4,730,27,92.6666666666667,278
"5","madrid","2020-08-25",24836,"Justicia",40.41995,-3.69764,"Entire apartment","Entire home/apt",4,2,3,"$115.00",3,10,0,115,3450
"6","madrid","2020-08-25",26825,"Legazpi",40.38985,-3.69011,"Private room in house","Private room",1,1,1,"$26.00",2,1125,23,26.1428571428571,183
"7","madrid","2020-08-25",30320,"Sol",40.41552,-3.70346,"Entire apartment","Entire home/apt",2,1,2,"$65.00",5,180,30,NA,0
"8","madrid","2020-08-25",30478,"Embajadores",40.40926,-3.70505,"Private room in apartment","Private room",1,1,1,"$18.00",1,1124,29,18,18
"9","madrid","2020-08-25",30959,"Embajadores",40.41111,-3.70269,"Entire loft","Entire home/apt",2,1,1,"$54.00",3,730,0,54,1620
"10","madrid","2020-08-25",37859,"Palacio",40.4198,-3.71078,"Entire apartment","Entire home/apt",5,2,3,"$140.00",3,730,30,NA,0
"11","madrid","2020-08-25",40718,"Justicia",40.41978,-3.6973,"Entire apartment","Entire home/apt",4,1,2,"$64.00",3,500,5,70.68,1767
"12","madrid","2020-08-25",40916,"Universidad",40.42096,-3.70428,"Entire apartment","Entire home/apt",3,1,3,"$90.00",5,180,30,NA,0
"13","madrid","2020-08-25",59923,"Palacio",40.41971,-3.71256,"Private room in guest suite","Private room",1,1,1,"$40.00",1,30,30,NA,0
"14","madrid","2020-08-25",62423,"Justicia",40.4208,-3.69878,"Private room in apartment","Private room",3,1,2,"$26.00",1,90,30,NA,0
"15","madrid","2020-08-25",64131,"Peñagrande",40.48409,-3.72257,"Private room in apartment","Private room",2,1,2,"$21.00",2,1125,29,22,22
"16","madrid","2020-08-25",70059,"Universidad",40.42365,-3.70889,"Entire apartment","Entire home/apt",2,1,1,"$42.00",5,365,29,39,39
"17","madrid","2020-08-25",70310,"Universidad",40.42252,-3.7025,"Entire apartment","Entire home/apt",4,1,3,"$66.00",28,360,28,65,130
"18","madrid","2020-08-25",70315,"Palacio",40.42193,-3.71036,"Entire apartment","Entire home/apt",4,2,3,"$80.00",28,180,28,78,156
"19","madrid","2020-08-25",70316,"Palacio",40.42191,-3.71038,"Entire apartment","Entire home/apt",3,2,2,"$75.00",28,360,28,75,150
"20","madrid","2020-08-25",72150,"Embajadores",40.4115,-3.70449,"Entire apartment","Entire home/apt",9,3,6,"$69.00",2,365,29,60,60
"21","madrid","2020-08-25",72955,"Cortes",40.41139,-3.69408,"Entire apartment","Entire home/apt",4,1,1,"$97.00",3,730,30,NA,0
"22","madrid","2020-08-25",74352,"Embajadores",40.41075,-3.70759,"Entire apartment","Entire home/apt",4,1,2,"$80.00",8,1125,28,80,160
"23","madrid","2020-08-25",75609,"Embajadores",40.40743,-3.69719,"Entire apartment","Entire home/apt",3,1,2,"$64.00",3,365,1,63.8620689655172,1852
"24","madrid","2020-08-25",82481,"Recoletos",40.42315,-3.68279,"Entire apartment","Entire home/apt",2,1,1,"$63.00",3,365,0,62.6666666666667,1880
"25","madrid","2020-08-25",84719,"Embajadores",40.40865,-3.70534,"Entire apartment","Entire home/apt",2,1,1,"$59.00",1,1125,29,50,50
"26","madrid","2020-08-25",86042,"Embajadores",40.40939,-3.69812,"Entire apartment","Entire home/apt",5,3,3,"$64.00",2,365,30,NA,0
"27","madrid","2020-08-25",89954,"Palacio",40.41218,-3.71369,"Entire loft","Entire home/apt",6,2,3,"$114.00",2,30,24,114.666666666667,688
"28","madrid","2020-08-25",92920,"Justicia",40.42422,-3.69538,"Private room in apartment","Private room",2,1,1,"$55.00",2,365,28,55,110
"29","madrid","2020-08-25",93100,"Universidad",40.42378,-3.70248,"Private room in apartment","Private room",3,1,2,"$24.00",1,1125,30,NA,0
"30","madrid","2020-08-25",96072,"Cuatro Caminos",40.45559,-3.69421,"Private room in apartment","Private room",2,1,1,"$25.00",3,365,29,25,25
"31","madrid","2020-08-25",96807,"Palomeras Bajas",40.38318,-3.65565,"Private room in apartment","Private room",2,1,2,"$31.00",4,365,30,NA,0
"32","madrid","2020-08-25",100411,"Valverde",40.50116,-3.67119,"Entire apartment","Entire home/apt",2,1,1,"$60.00",2,30,0,60,1800
"33","madrid","2020-08-25",101507,"Embajadores",40.40786,-3.70223,"Entire apartment","Entire home/apt",2,NA,1,"$50.00",30,180,0,50,1500
"34","madrid","2020-08-25",102040,"Pueblo Nuevo",40.43331,-3.64355,"Private room in apartment","Private room",1,1,1,"$19.00",3,90,29,17,17
"35","madrid","2020-08-25",102091,"Trafalgar",40.43158,-3.70071,"Entire serviced apartment","Entire home/apt",6,2,3,"$86.00",30,45,30,NA,0
"36","madrid","2020-08-25",102194,"Justicia",40.42153,-3.69923,"Entire apartment","Entire home/apt",4,2,2,"$96.00",2,730,30,NA,0
"37","madrid","2020-08-25",103522,"Embajadores",40.41158,-3.70607,"Entire apartment","Entire home/apt",2,NA,2,"$72.00",4,1125,30,NA,0
"38","madrid","2020-08-25",103541,"Almagro",40.43761,-3.69802,"Entire apartment","Entire home/apt",4,2,3,"$75.00",2,90,5,75,1875
"39","madrid","2020-08-25",114854,"Rios Rosas",40.43825,-3.69388,"Entire apartment","Entire home/apt",4,1,2,"$75.00",2,365,13,75,1275
"40","madrid","2020-08-25",119389,"Palacio",40.40958,-3.71042,"Entire apartment","Entire home/apt",4,2,1,"$102.00",3,365,21,103.666666666667,933
"41","madrid","2020-08-25",120293,"Palacio",40.41143,-3.70912,"Private room in apartment","Private room",2,1,2,"$23.00",1,365,30,NA,0
"42","madrid","2020-08-25",120762,"Universidad",40.42381,-3.70571,"Private room in apartment","Private room",2,1,1,"$21.00",1,1125,25,20,100
"43","madrid","2020-08-25",123864,"Embajadores",40.41001,-3.70704,"Entire apartment","Entire home/apt",3,NA,2,"$50.00",1,365,30,NA,0
"44","madrid","2020-08-25",127819,"Cortes",40.41466,-3.70162,"Entire apartment","Entire home/apt",8,2,4,"$106.00",4,700,30,NA,0
"45","madrid","2020-08-25",130474,"Prosperidad",40.43956,-3.67312,"Private room in chalet","Private room",2,1,1,"$25.00",2,730,30,NA,0
"46","madrid","2020-08-25",132428,"Embajadores",40.41034,-3.69836,"Private room in apartment","Private room",1,1,1,"$30.00",3,730,23,30,210
"47","madrid","2020-08-25",136058,"Los Angeles",40.35735,-3.69634,"Private room in apartment","Private room",1,1,1,"$21.00",1,365,0,21,630
"48","madrid","2020-08-25",150123,"Embajadores",40.40639,-3.70048,"Entire apartment","Entire home/apt",2,1,1,"$79.00",2,1125,5,96.72,2418
"49","madrid","2020-08-25",154224,"Cortes",40.41392,-3.70049,"Entire apartment","Entire home/apt",4,1,3,"$69.00",3,330,0,69,2070
"50","madrid","2020-08-25",163429,"Arapiles",40.43628,-3.70526,"Entire loft","Entire home/apt",4,1,2,"$65.00",90,365,0,65,1950
"51","madrid","2020-08-25",167183,"Piovera",40.45386,-3.64743,"Private room in chalet","Private room",2,1,1,"$45.00",1,5,28,45,90
"52","madrid","2020-08-25",169325,"Puerta del Angel",40.40915,-3.72416,"Private room in apartment","Private room",6,3,6,"$18.00",2,730,30,NA,0
"53","madrid","2020-08-25",169719,"Cortes",40.41515,-3.70003,"Private room in apartment","Private room",2,4,3,"$25.00",2,730,30,NA,0
"54","madrid","2020-08-25",170750,"Universidad",40.42386,-3.70489,"Entire apartment","Entire home/apt",4,2,4,"$91.00",25,30,21,92.2222222222222,830
