"","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"2708","euskadi","2020-05-30",26177825,"Donostia-San SebastiÃ¡n",43.30973,-1.97781,"House","Entire home/apt",4,2,3,"$80.00",2,1125,2,180.178571428571,5045
"2709","euskadi","2020-05-30",26183875,"Getxo",43.35011,-3.0135,"Apartment","Entire home/apt",4,2,3,"$80.00",2,45,18,249.25,2991
"2710","euskadi","2020-05-30",26195648,"OÃ±ati",43.03353,-2.41167,"House","Entire home/apt",6,4,4,"$115.00",2,1125,0,221.666666666667,6650
"2711","euskadi","2020-05-30",26207932,"Getaria",43.30342,-2.20376,"Apartment","Entire home/apt",4,2,3,"$110.00",2,60,0,110,3300
"2712","euskadi","2020-05-30",26241501,"Donostia-San SebastiÃ¡n",43.31985,-1.98038,"Apartment","Entire home/apt",6,3,3,"$150.00",1,1125,0,249.666666666667,7490
"2713","euskadi","2020-05-30",26242571,"Hondarribia",43.38084,-1.79865,"Apartment","Entire home/apt",3,1,1,"$160.00",2,31,29,110,110
"2714","euskadi","2020-05-30",26245234,"Bilbao",43.24575,-2.92227,"House","Private room",2,0,1,"$26.00",1,6,0,26,780
"2715","euskadi","2020-05-30",26253049,"Bilbao",43.26086,-2.92572,"Apartment","Private room",2,1,1,"$100.00",2,1125,26,100,400
"2716","euskadi","2020-05-30",26265348,"Zarautz",43.28085,-2.17553,"Apartment","Private room",2,1,1,"$36.00",1,1125,0,36,1080
"2717","euskadi","2020-05-30",26270609,"Donostia-San SebastiÃ¡n",43.31368,-1.98401,"Apartment","Entire home/apt",4,3,3,"$140.00",1,60,0,207.666666666667,6230
"2718","euskadi","2020-05-30",26294675,"Bilbao",43.25687,-2.93807,"Apartment","Private room",2,1,1,"$26.00",1,30,30,NA,0
"2719","euskadi","2020-05-30",26297983,"Bilbao",43.26109,-2.92585,"Apartment","Private room",2,1,2,"$75.00",2,1125,29,75,75
"2720","euskadi","2020-05-30",26311803,"Bilbao",43.25087,-2.91157,"Apartment","Entire home/apt",4,3,4,"$75.00",2,90,0,135.166666666667,4055
"2721","euskadi","2020-05-30",26318793,"Vitoria-Gasteiz",42.84744,-2.66869,"Apartment","Entire home/apt",4,2,2,"$64.00",2,1125,0,64.9,1947
"2722","euskadi","2020-05-30",26325269,"Bilbao",43.26266,-2.92536,"Apartment","Private room",1,1,1,"$65.00",2,1125,29,65,65
"2723","euskadi","2020-05-30",26327860,"Berango",43.36188,-2.99515,"House","Entire home/apt",6,3,3,"$94.00",7,1125,0,94,2820
"2724","euskadi","2020-05-30",26329679,"Ortuella",43.30893,-3.0361,"House","Entire home/apt",4,2,3,"$70.00",2,1125,21,70,630
"2725","euskadi","2020-05-30",26343622,"Donostia-San SebastiÃ¡n",43.30854,-1.98123,"Apartment","Entire home/apt",8,5,7,"$219.00",3,1124,30,NA,0
"2726","euskadi","2020-05-30",26343866,"Bilbao",43.27174,-2.94803,"Hostel","Shared room",1,1,1,"$18.00",1,1125,0,18,540
"2727","euskadi","2020-05-30",26344325,"Bilbao",43.27285,-2.94706,"Hostel","Shared room",1,1,1,"$18.00",1,1125,0,18,540
"2728","euskadi","2020-05-30",26357937,"Zarautz",43.28769,-2.17086,"Apartment","Entire home/apt",6,3,6,"$130.00",2,35,30,NA,0
"2729","euskadi","2020-05-30",26359264,"Bakio",43.42968,-2.81016,"Apartment","Entire home/apt",6,3,4,"$100.00",2,1125,29,100,100
"2730","euskadi","2020-05-30",26375489,"Bilbao",43.25752,-2.93462,"Apartment","Entire home/apt",5,3,5,"$60.00",3,180,22,60,480
"2731","euskadi","2020-05-30",26376810,"Donostia-San SebastiÃ¡n",43.30745,-1.96785,"Apartment","Private room",4,2,3,"$100.00",4,1125,3,99.8148148148148,2695
"2732","euskadi","2020-05-30",26377910,"Bakio",43.41828,-2.81386,"Apartment","Entire home/apt",4,3,3,"$60.00",3,31,30,NA,0
"2733","euskadi","2020-05-30",26379499,"Donostia-San SebastiÃ¡n",43.30285,-2.00996,"Apartment","Entire home/apt",6,2,2,"$155.00",2,1125,29,155,155
"2734","euskadi","2020-05-30",26383703,"Donostia-San SebastiÃ¡n",43.30214,-2.0086,"Apartment","Entire home/apt",6,2,3,"$159.00",2,14,29,159,159
"2735","euskadi","2020-05-30",26385473,"Bilbao",43.26277,-2.94591,"Apartment","Entire home/apt",8,4,6,"$105.00",2,1125,30,NA,0
"2736","euskadi","2020-05-30",26385588,"Donostia-San SebastiÃ¡n",43.31722,-1.97319,"House","Entire home/apt",4,1,1,"$60.00",2,1125,0,60,1800
"2737","euskadi","2020-05-30",26386940,"Hondarribia",43.37365,-1.7979,"Apartment","Entire home/apt",4,2,3,"$150.00",3,1125,0,150,4500
"2738","euskadi","2020-05-30",26394941,"Bilbao",43.25522,-2.91601,"Apartment","Private room",1,1,1,"$13.00",30,1125,0,13,390
"2739","euskadi","2020-05-30",26394956,"Astigarraga",43.27845,-1.95525,"Apartment","Entire home/apt",4,2,3,"$140.00",3,1125,0,140,4200
"2740","euskadi","2020-05-30",26396049,"Bilbao",43.25808,-2.91745,"Apartment","Private room",2,1,1,"$14.00",90,1125,0,14,420
"2741","euskadi","2020-05-30",26396171,"Deba",43.29478,-2.35608,"Apartment","Entire home/apt",6,3,3,"$103.00",5,90,28,85,170
"2742","euskadi","2020-05-30",26403420,"Donostia-San SebastiÃ¡n",43.30723,-1.9798,"Boutique hotel","Hotel room",2,1,1,"$800.00",1,9,0,126.5,3795
"2743","euskadi","2020-05-30",26403581,"Irun",43.34391,-1.7624,"Apartment","Entire home/apt",4,1,2,"$90.00",2,15,0,90,2700
