"","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"1","menorca","2020-05-31",44085,"Es Mercadal",40.00946,4.20026,"Villa","Entire home/apt",6,3,5,"$99.00",5,550,30,NA,0
"2","menorca","2020-05-31",102558,"Ciutadella de Menorca",39.94273,3.96278,"Apartment","Entire home/apt",5,2,5,"$50.00",7,30,17,90,1170
"3","menorca","2020-05-31",148138,"Ciutadella de Menorca",40.00222,3.79919,"Apartment","Entire home/apt",6,2,3,"$49.00",1,365,27,200,600
"4","menorca","2020-05-31",245722,"Alaior",39.89677,4.14912,"Villa","Private room",8,3,5,"$200.00",3,365,27,200,600
"5","menorca","2020-05-31",285865,"Ciutadella de Menorca",40.00088,3.79955,"Apartment","Entire home/apt",4,1,1,"$69.00",4,1125,20,64.2,642
"6","menorca","2020-05-31",294398,"Alaior",39.89089,4.11607,"House","Entire home/apt",11,6,9,"$450.00",3,365,30,NA,0
"7","menorca","2020-05-31",295705,"Alaior",39.89183,4.11577,"Cottage","Entire home/apt",16,11,0,"$1,250.00",2,360,27,1572.33333333333,4717
"8","menorca","2020-05-31",325641,"Mahón",39.8363,4.19367,"House","Entire home/apt",6,3,6,"$189.00",3,30,29,198,198
"9","menorca","2020-05-31",334376,"Ciutadella de Menorca",40.00506,3.83711,"House","Entire home/apt",4,3,3,"$70.00",3,1125,0,84.1666666666667,2525
"10","menorca","2020-05-31",357026,"Alaior",39.90397,4.07033,"Apartment","Entire home/apt",4,2,4,"$75.00",5,1125,27,95,285
"11","menorca","2020-05-31",358378,"Alaior",39.90178,4.07674,"Apartment","Entire home/apt",5,2,3,"$40.00",5,60,28,44.5,89
"12","menorca","2020-05-31",366358,"Ciutadella de Menorca",40.03523,3.96514,"House","Entire home/apt",14,7,7,"$495.00",3,1125,30,NA,0
"13","menorca","2020-05-31",366636,"Alaior",39.90258,4.07567,"Apartment","Entire home/apt",4,2,4,"$100.00",5,365,23,100,700
"14","menorca","2020-05-31",370676,"Ciutadella de Menorca",40.00286,3.8374,"Townhouse","Entire home/apt",8,4,5,"$400.00",2,1125,14,443.75,7100
"15","menorca","2020-05-31",372756,"Alaior",39.87428,4.13118,"House","Entire home/apt",6,3,4,"$500.00",10,365,30,NA,0
"16","menorca","2020-05-31",382144,"Ciutadella de Menorca",40.02229,3.94258,"Cabin","Entire home/apt",2,1,1,"$60.00",3,1125,22,110,880
"17","menorca","2020-05-31",386067,"Alaior",39.90435,4.07296,"Condominium","Entire home/apt",5,3,5,"$70.00",7,1125,23,87.1428571428571,610
"18","menorca","2020-05-31",394135,"Ciutadella de Menorca",40.01474,3.84365,"Cottage","Entire home/apt",4,2,3,"$160.00",7,30,26,250,1000
"19","menorca","2020-05-31",403664,"Ciutadella de Menorca",39.99328,3.8312,"House","Entire home/apt",4,2,0,"$142.00",3,1125,30,NA,0
"20","menorca","2020-05-31",421030,"Ciutadella de Menorca",40.00662,3.84296,"Loft","Entire home/apt",2,1,1,"$25.00",3,1125,29,63,63
"21","menorca","2020-05-31",459265,"Es Mercadal",40.01391,4.19865,"House","Entire home/apt",6,3,5,"$99.00",5,300,30,NA,0
"22","menorca","2020-05-31",476724,"Ciutadella de Menorca",39.9433,3.96275,"Apartment","Entire home/apt",4,2,4,"$45.00",5,180,29,110,110
"23","menorca","2020-05-31",494480,"Ciutadella de Menorca",39.99955,3.79833,"Apartment","Entire home/apt",4,1,1,"$55.00",1,365,20,55,550
"24","menorca","2020-05-31",516153,"Mahón",39.89091,4.29592,"House","Entire home/apt",6,3,6,"$198.00",15,365,0,198,5940
"25","menorca","2020-05-31",517301,"Mahón",39.93416,4.24318,"Cottage","Entire home/apt",4,2,3,"$160.00",2,60,22,176.25,1410
"26","menorca","2020-05-31",527985,"Ciutadella de Menorca",39.9689,3.83591,"House","Entire home/apt",8,4,6,"$120.00",5,60,25,180,900
"27","menorca","2020-05-31",549304,"Ciutadella de Menorca",40.00272,3.8382,"House","Entire home/apt",8,5,11,"$101.00",5,30,30,NA,0
"28","menorca","2020-05-31",580840,"Ciutadella de Menorca",40.00094,3.83733,"House","Entire home/apt",4,2,3,"$70.00",5,30,26,150,600
"29","menorca","2020-05-31",589898,"Ciutadella de Menorca",39.99182,3.83059,"House","Entire home/apt",12,5,9,"$130.00",7,1125,15,148.666666666667,2230
"30","menorca","2020-05-31",596553,"Es Mercadal",39.97333,4.15161,"House","Entire home/apt",2,1,1,"$120.00",7,90,30,NA,0
"31","menorca","2020-05-31",608987,"Sant Lluís",39.8536,4.25934,"House","Private room",4,2,2,"$30.00",2,60,30,NA,0
"32","menorca","2020-05-31",636272,"Ciutadella de Menorca",39.92839,3.83645,"Apartment","Entire home/apt",6,2,3,"$100.00",5,1125,27,100,300
"33","menorca","2020-05-31",682506,"Ciutadella de Menorca",39.96769,3.83153,"Apartment","Entire home/apt",3,2,3,"$65.00",3,100,29,65,65
"34","menorca","2020-05-31",725695,"Alaior",39.93534,4.13891,"Cottage","Entire home/apt",13,6,15,"$220.00",2,1125,30,NA,0
"35","menorca","2020-05-31",854050,"Ciutadella de Menorca",40.00309,3.80649,"Chalet","Entire home/apt",10,4,8,"$450.00",7,30,30,NA,0
"36","menorca","2020-05-31",854051,"Ciutadella de Menorca",40.0025,3.80652,"Chalet","Entire home/apt",10,4,8,"$450.00",7,30,30,NA,0
"37","menorca","2020-05-31",864172,"Es Mercadal",40.05232,4.10984,"Apartment","Entire home/apt",4,1,2,"$110.00",15,365,27,110,330
"38","menorca","2020-05-31",877147,"Ciutadella de Menorca",40.00094,3.83381,"Loft","Entire home/apt",4,1,2,"$99.00",5,60,6,117.75,2826
"39","menorca","2020-05-31",877183,"Ciutadella de Menorca",39.99795,3.84043,"Loft","Entire home/apt",2,0,1,"$66.00",5,1125,30,NA,0
"40","menorca","2020-05-31",920389,"Sant Lluís",39.83959,4.26124,"Cottage","Entire home/apt",10,5,9,"$270.00",3,90,28,360,720
"41","menorca","2020-05-31",932244,"Es Mercadal",40.00442,4.19521,"House","Private room",2,1,1,"$57.00",5,12,0,70,2100
"42","menorca","2020-05-31",932315,"Es Mercadal",40.00474,4.19477,"House","Private room",2,1,1,"$55.00",5,12,0,65,1950
"43","menorca","2020-05-31",954903,"Mahón",39.87657,4.26157,"House","Entire home/apt",8,5,5,"$243.00",7,30,28,243,486
"44","menorca","2020-05-31",958828,"Es Mercadal",40.0345,4.1647,"Apartment","Entire home/apt",6,3,6,"$95.00",3,300,21,120,1080
"45","menorca","2020-05-31",959071,"Ciutadella de Menorca",40.00141,3.80019,"Apartment","Entire home/apt",4,2,3,"$50.00",3,60,23,67.1428571428571,470
"46","menorca","2020-05-31",965059,"Sant Lluís",39.81885,4.24626,"Villa","Entire home/apt",8,4,8,"$300.00",10,1125,30,NA,0
"47","menorca","2020-05-31",967834,"Ciutadella de Menorca",39.99804,3.84306,"House","Entire home/apt",7,3,4,"$113.00",2,60,29,150,150
