"","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"517","valencia","2020-06-30",4734115,"CABANYAL-CANYAMELAR",39.47164,-0.33302,"Loft","Entire home/apt",2,1,1,"$70.00",2,1124,0,50.8333333333333,1525
"518","valencia","2020-06-30",4746249,"EL MERCAT",39.47467,-0.37785,"Apartment","Entire home/apt",4,1,3,"$66.00",3,1125,23,88,616
"519","valencia","2020-06-30",4754303,"EL MERCAT",39.47589,-0.3797,"Apartment","Entire home/apt",4,1,3,"$70.00",3,1125,14,88,1408
"520","valencia","2020-06-30",4817712,"SANT FRANCESC",39.47117,-0.37672,"Apartment","Entire home/apt",4,3,3,"$31.00",5,20,18,31,372
"521","valencia","2020-06-30",4828291,"LA XEREA",39.47289,-0.37319,"Apartment","Entire home/apt",10,3,8,"$370.00",2,1125,12,370,6660
"522","valencia","2020-06-30",4851657,"LA SEU",39.4739,-0.37512,"Condominium","Entire home/apt",2,1,1,"$45.00",3,20,23,45,315
"523","valencia","2020-06-30",4855882,"LA PETXINA",39.47664,-0.39089,"Condominium","Private room",2,1,1,"$22.00",2,45,27,22,66
"524","valencia","2020-06-30",4870863,"EL BOTANIC",39.47722,-0.38623,"Apartment","Entire home/apt",6,3,4,"$55.00",2,1125,6,55,1320
"525","valencia","2020-06-30",4914505,"CIUTAT DE LES ARTS I DE LES CIENCIES",39.45491,-0.35595,"Condominium","Entire home/apt",6,3,3,"$70.00",14,30,23,70,490
"526","valencia","2020-06-30",4946496,"CABANYAL-CANYAMELAR",39.46748,-0.32966,"Loft","Entire home/apt",2,1,2,"$65.00",4,1125,6,85.375,2049
"527","valencia","2020-06-30",5000236,"TORREFIEL",39.49622,-0.38068,"Apartment","Private room",1,1,1,"$10.00",2,1125,29,10,10
"528","valencia","2020-06-30",5003768,"EL MERCAT",39.47597,-0.38062,"Apartment","Entire home/apt",4,1,2,"$45.00",7,1125,0,53.5,1605
"529","valencia","2020-06-30",5016339,"NOU MOLES",39.46847,-0.39359,"Apartment","Private room",1,1,1,"$20.00",2,1125,4,16,416
"530","valencia","2020-06-30",5020240,"MONT-OLIVET",39.45922,-0.36554,"Apartment","Private room",4,4,5,"$15.00",2,1125,1,15,435
"531","valencia","2020-06-30",5020746,"MONT-OLIVET",39.45927,-0.36772,"Apartment","Entire home/apt",5,3,3,"$60.00",3,1125,1,60,1740
"532","valencia","2020-06-30",5044395,"LA SEU",39.4751,-0.37693,"Loft","Entire home/apt",2,1,1,"$50.00",2,1095,28,55,110
"533","valencia","2020-06-30",5046728,"NOU MOLES",39.47192,-0.39479,"Apartment","Entire home/apt",5,2,3,"$150.00",2,1125,29,150,150
"534","valencia","2020-06-30",5074586,"RUSSAFA",39.46319,-0.37628,"Apartment","Entire home/apt",6,3,3,"$300.00",2,1125,30,NA,0
"535","valencia","2020-06-30",5080809,"LA CARRASCA",39.47552,-0.34702,"Apartment","Entire home/apt",4,3,3,"$50.00",2,1125,28,48,96
"536","valencia","2020-06-30",5080912,"RUSSAFA",39.46371,-0.37738,"Apartment","Entire home/apt",6,4,5,"$90.00",2,1125,26,183,732
"537","valencia","2020-06-30",5081227,"EL CARME",39.47571,-0.38417,"Apartment","Entire home/apt",6,2,2,"$200.00",2,1125,26,200,800
"538","valencia","2020-06-30",5092574,"SANT FRANCESC",39.46874,-0.38125,"Apartment","Entire home/apt",2,1,1,"$45.00",3,31,0,45,1350
"539","valencia","2020-06-30",5131751,"LA PUNTA",39.44189,-0.34407,"Apartment","Entire home/apt",8,3,5,"$45.00",2,1125,2,46.7857142857143,1310
"540","valencia","2020-06-30",5142115,"LA SEU",39.47677,-0.37582,"Apartment","Entire home/apt",4,1,1,"$58.00",3,99999,20,60.9,609
"541","valencia","2020-06-30",5144502,"SANT FRANCESC",39.47322,-0.37451,"Apartment","Entire home/apt",4,1,2,"$125.00",1,1125,0,125,3750
"542","valencia","2020-06-30",5191760,"EL MERCAT",39.47387,-0.37678,"Loft","Entire home/apt",2,1,1,"$59.00",3,365,16,71.8571428571429,1006
"543","valencia","2020-06-30",5229002,"RUSSAFA",39.46001,-0.37532,"Apartment","Entire home/apt",5,3,4,"$100.00",4,1125,25,100,500
"544","valencia","2020-06-30",5234792,"SANT FRANCESC",39.47307,-0.37619,"Apartment","Entire home/apt",4,2,2,"$75.00",2,1125,22,65.625,525
"545","valencia","2020-06-30",5240096,"RUSSAFA",39.4619,-0.37242,"Apartment","Entire home/apt",4,2,2,"$88.00",3,1125,1,70,2030
"546","valencia","2020-06-30",5255971,"LA SEU",39.47564,-0.37688,"Apartment","Private room",2,1,1,"$31.00",3,1125,17,31,403
"547","valencia","2020-06-30",5257446,"TRINITAT",39.48516,-0.36815,"Apartment","Entire home/apt",6,2,3,"$55.00",3,1125,0,56.0666666666667,1682
"548","valencia","2020-06-30",5257874,"LA MALVA-ROSA",39.48393,-0.32691,"Townhouse","Entire home/apt",14,7,0,"$400.00",3,1125,0,373.333333333333,11200
"549","valencia","2020-06-30",5264483,"SANT LLORENS",39.49344,-0.36077,"Apartment","Entire home/apt",3,1,2,"$52.00",7,1125,13,74,1258
"550","valencia","2020-06-30",5283997,"LA XEREA",39.47288,-0.3737,"Apartment","Entire home/apt",5,2,2,"$99.00",2,1125,26,210,840
"551","valencia","2020-06-30",5300816,"EL MERCAT",39.47134,-0.37805,"Apartment","Entire home/apt",5,2,3,"$90.00",2,1125,24,105,630
"552","valencia","2020-06-30",5325288,"LA PETXINA",39.47254,-0.39024,"Apartment","Private room",2,1,1,"$27.00",2,1125,29,27,27
"553","valencia","2020-06-30",5332392,"MORVEDRE",39.48324,-0.37707,"Apartment","Private room",2,1,2,"$70.00",3,7,29,70,70
"554","valencia","2020-06-30",5360076,"LA PETXINA",39.47076,-0.3892,"Apartment","Private room",1,1,1,"$35.00",1,1125,29,35,35
"555","valencia","2020-06-30",5376811,"AIORA",39.46729,-0.34193,"Apartment","Private room",2,1,1,"$30.00",2,1125,0,35,1050
"556","valencia","2020-06-30",5378513,"EL MERCAT",39.47604,-0.37941,"Apartment","Private room",2,1,1,"$60.00",1,1125,30,NA,0
"557","valencia","2020-06-30",5401943,"EL PILAR",39.47278,-0.38161,"Apartment","Entire home/apt",6,2,3,"$59.00",2,92,26,93,372
"558","valencia","2020-06-30",5404234,"CABANYAL-CANYAMELAR",39.47324,-0.3283,"Apartment","Entire home/apt",6,3,5,"$75.00",3,10000,8,104.545454545455,2300
"559","valencia","2020-06-30",5408174,"LA MALVA-ROSA",39.47706,-0.32873,"Apartment","Entire home/apt",6,4,4,"$70.00",7,1125,0,70,2100
"560","valencia","2020-06-30",5425641,"TRES FORQUES",39.46967,-0.40541,"Apartment","Entire home/apt",5,2,4,"$30.00",2,60,0,30,900
"561","valencia","2020-06-30",5431062,"EL MERCAT",39.47192,-0.37835,"Apartment","Entire home/apt",4,1,2,"$50.00",2,1124,30,NA,0
"562","valencia","2020-06-30",5432423,"NOU MOLES",39.47185,-0.403,"Apartment","Entire home/apt",4,3,3,"$29.00",28,1125,0,39,1170
"563","valencia","2020-06-30",5432823,"EL CARME",39.48015,-0.38121,"Loft","Entire home/apt",3,0,0,"$66.00",2,90,7,46.4782608695652,1069
"564","valencia","2020-06-30",5502004,"EL SALER",39.35907,-0.32083,"Apartment","Entire home/apt",4,2,3,"$85.00",2,1125,0,120,3600
"565","valencia","2020-06-30",5506779,"MONT-OLIVET",39.46085,-0.36331,"Apartment","Private room",1,1,1,"$22.00",1,1125,29,22,22
"566","valencia","2020-06-30",5506912,"SANT FRANCESC",39.47247,-0.37587,"Loft","Entire home/apt",3,0,1,"$39.00",2,1125,0,39,1170
"567","valencia","2020-06-30",5507860,"SANT ANTONI",39.48844,-0.36922,"Apartment","Entire home/apt",4,3,3,"$66.00",5,90,18,71.4166666666667,857
"568","valencia","2020-06-30",5507897,"BENIMACLET",39.48753,-0.36245,"Apartment","Entire home/apt",7,4,7,"$140.00",3,1125,14,140,2240
"569","valencia","2020-06-30",5509407,"NA ROVELLA",39.45644,-0.36096,"Apartment","Entire home/apt",4,2,2,"$69.00",2,1125,30,NA,0
