"","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"5170","bordeaux","2020-06-21",23338390,"Bordeaux Maritime",44.86266,-0.56442,"Apartment","Entire home/apt",2,1,1,"$60.00",2,1125,0,60,1800
"5171","bordeaux","2020-06-21",23340504,"Bgles",44.81526,-0.54555,"Apartment","Entire home/apt",2,1,1,"$38.00",2,15,0,25.0666666666667,752
"5172","bordeaux","2020-06-21",23349276,"Lormont",44.86638,-0.52263,"Apartment","Private room",2,1,1,"$25.00",1,60,0,25,750
"5173","bordeaux","2020-06-21",23351583,"Magonty",44.78395,-0.6924,"House","Private room",6,3,5,"$30.00",2,15,28,49,98
"5174","bordeaux","2020-06-21",23353045,"Blanquefort",44.91548,-0.63814,"Guesthouse","Entire home/apt",2,1,1,"$30.00",2,120,10,30,600
"5175","bordeaux","2020-06-21",23354974,"Talence",44.81827,-0.5843,"Apartment","Private room",2,1,1,"$46.00",2,7,29,46,46
"5176","bordeaux","2020-06-21",23355653,"Chartrons - Grand Parc - Jardin Public",44.8605,-0.56954,"House","Entire home/apt",7,4,5,"$271.00",2,1125,0,271,8130
"5177","bordeaux","2020-06-21",23356223,"Centre ville (Bordeaux)",44.84666,-0.58996,"Apartment","Entire home/apt",2,1,1,"$40.00",1,15,0,40,1200
"5178","bordeaux","2020-06-21",23356845,"Le Bouscat",44.85918,-0.58983,"Apartment","Entire home/apt",4,1,1,"$80.00",1,1125,23,100,700
"5179","bordeaux","2020-06-21",23359724,"Centre ville (Bordeaux)",44.84192,-0.58906,"Apartment","Entire home/apt",2,1,1,"$28.00",2,1125,0,28,840
"5180","bordeaux","2020-06-21",23363086,"Blanquefort",44.92288,-0.63125,"House","Entire home/apt",8,4,5,"$180.00",7,7,0,105.333333333333,3160
"5181","bordeaux","2020-06-21",23366241,"Caudran",44.84364,-0.62442,"House","Entire home/apt",2,1,1,"$80.00",2,7,7,73.4782608695652,1690
"5182","bordeaux","2020-06-21",23368026,"Chartrons - Grand Parc - Jardin Public",44.853,-0.57603,"Apartment","Entire home/apt",4,1,2,"$80.00",2,45,30,NA,0
"5183","bordeaux","2020-06-21",23368337,"Saint Augustin - Tauzin - Alphonse Dupeux",44.83611,-0.60927,"Apartment","Private room",2,1,1,"$28.00",2,1125,0,35,1050
"5184","bordeaux","2020-06-21",23368622,"Saint Augustin - Tauzin - Alphonse Dupeux",44.83236,-0.57903,"Apartment","Entire home/apt",2,0,1,"$40.00",1,16,0,40,1200
"5185","bordeaux","2020-06-21",23370818,"Bordeaux Maritime",44.86202,-0.57026,"Condominium","Entire home/apt",4,2,2,"$60.00",3,1125,0,60,1800
"5186","bordeaux","2020-06-21",23373369,"Capeyron",44.85677,-0.64037,"House","Entire home/apt",8,4,4,"$345.00",2,1125,0,350,10500
"5187","bordeaux","2020-06-21",23373773,"Centre ville (Bordeaux)",44.84457,-0.58352,"Apartment","Private room",2,1,1,"$35.00",1,30,0,38,1140
"5188","bordeaux","2020-06-21",23389027,"La Glacire",44.83584,-0.6143,"House","Entire home/apt",8,4,3,"$150.00",1,1125,0,150,4500
"5189","bordeaux","2020-06-21",23389479,"Centre ville (Bordeaux)",44.8395,-0.57881,"Apartment","Entire home/apt",2,1,1,"$85.00",3,120,0,45,1350
"5190","bordeaux","2020-06-21",23390228,"Saint Augustin - Tauzin - Alphonse Dupeux",44.83018,-0.59579,"Apartment","Entire home/apt",2,0,1,"$30.00",2,7,0,30,900
"5191","bordeaux","2020-06-21",23390768,"Centre ville (Bordeaux)",44.83852,-0.57555,"Apartment","Entire home/apt",2,1,1,"$90.00",3,120,5,54.08,1352
"5192","bordeaux","2020-06-21",23392192,"Centre ville (Bordeaux)",44.8422,-0.57139,"Apartment","Entire home/apt",2,1,1,"$88.00",3,15,0,70,2100
"5193","bordeaux","2020-06-21",23410413,"Bordeaux Sud",44.8212,-0.54945,"Apartment","Entire home/apt",2,1,1,"$60.00",4,1125,0,60,1800
"5194","bordeaux","2020-06-21",23411569,"Arlac",44.82745,-0.61784,"Apartment","Entire home/apt",4,2,2,"$53.00",1,1125,6,53,1272
"5195","bordeaux","2020-06-21",23411583,"Bordeaux Sud",44.82618,-0.55825,"Apartment","Entire home/apt",2,1,1,"$42.00",1,1125,0,42,1260
"5196","bordeaux","2020-06-21",23412657,"Le Taillan-Mdoc",44.90619,-0.70673,"House","Entire home/apt",8,4,4,"$228.00",6,21,0,228,6840
"5197","bordeaux","2020-06-21",23422371,"Talence",44.8045,-0.58187,"Apartment","Entire home/apt",2,0,1,"$47.00",2,1125,24,47,282
"5198","bordeaux","2020-06-21",23425106,"Bordeaux Maritime",44.85933,-0.56193,"Apartment","Entire home/apt",2,1,1,"$71.00",3,1125,26,76.25,305
"5199","bordeaux","2020-06-21",23433743,"Le Taillan-Mdoc",44.90073,-0.69654,"House","Entire home/apt",5,3,3,"$100.00",6,1125,12,100,1800
"5200","bordeaux","2020-06-21",23444100,"Bordeaux Sud",44.83226,-0.56427,"Apartment","Entire home/apt",2,1,1,"$40.00",4,1125,0,55,1650
"5201","bordeaux","2020-06-21",23460926,"Caudran",44.85392,-0.62636,"Apartment","Entire home/apt",2,1,1,"$27.00",12,62,6,27,648
"5202","bordeaux","2020-06-21",23461204,"Caudran",44.85694,-0.62965,"Chalet","Private room",2,1,1,"$50.00",2,1125,0,45,1350
"5203","bordeaux","2020-06-21",23461752,"La Glacire",44.83138,-0.627,"Condominium","Entire home/apt",4,2,2,"$51.00",2,15,5,51,1275
"5204","bordeaux","2020-06-21",23461756,"Bgles",44.81032,-0.56936,"House","Entire home/apt",7,3,4,"$160.00",7,1125,0,160,4800
