"","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"1","malaga","2020-05-31",96033,"Este",36.72031,-4.35627,"Apartment","Entire home/apt",3,2,2,"$49.00",3,90,29,30,30
"2","malaga","2020-05-31",155696,"Centro",36.72723,-4.4072,"Condominium","Entire home/apt",5,3,5,"$180.00",3,365,29,180,180
"3","malaga","2020-05-31",159650,"Ciudad Jardin",36.74604,-4.41747,"Apartment","Entire home/apt",6,3,6,"$60.00",7,30,29,60,60
"4","malaga","2020-05-31",166473,"Este",36.71934,-4.35942,"Apartment","Private room",3,1,0,"$19.00",5,365,25,19,95
"5","malaga","2020-05-31",212845,"Este",36.72606,-4.36541,"Apartment","Shared room",2,1,2,"$35.00",2,90,27,35,105
"6","malaga","2020-05-31",229511,"Este",36.79087,-4.38198,"House","Entire home/apt",12,4,10,"$200.00",5,365,29,200,200
"7","malaga","2020-05-31",340024,"Centro",36.72813,-4.41422,"Apartment","Entire home/apt",2,1,2,"$49.00",3,60,29,49,49
"8","malaga","2020-05-31",358541,"Centro",36.72338,-4.42208,"Apartment","Entire home/apt",2,1,1,"$50.00",2,366,26,56.25,225
"9","malaga","2020-05-31",412798,"Teatinos-Universidad",36.72369,-4.46125,"Apartment","Entire home/apt",6,4,6,"$115.00",5,1124,0,115,3450
"10","malaga","2020-05-31",421077,"Centro",36.72117,-4.42526,"Apartment","Entire home/apt",2,1,1,"$48.00",1,1125,30,NA,0
"11","malaga","2020-05-31",422922,"Centro",36.72283,-4.42571,"Apartment","Entire home/apt",4,2,2,"$40.00",1,365,30,NA,0
"12","malaga","2020-05-31",461508,"Centro",36.72292,-4.42331,"Apartment","Entire home/apt",4,1,3,"$55.00",2,1125,30,NA,0
"13","malaga","2020-05-31",505688,"Centro",36.72526,-4.41821,"Loft","Entire home/apt",4,2,2,"$65.00",3,1125,19,65,715
"14","malaga","2020-05-31",507961,"Centro",36.72433,-4.41834,"Loft","Entire home/apt",2,1,1,"$60.00",3,1125,30,NA,0
"15","malaga","2020-05-31",508787,"Centro",36.7248,-4.41913,"Loft","Entire home/apt",2,1,1,"$50.00",3,1125,22,45,360
"16","malaga","2020-05-31",509073,"Centro",36.7248,-4.41913,"Loft","Entire home/apt",2,1,1,"$50.00",3,1125,22,45.625,365
"17","malaga","2020-05-31",550804,"Centro",36.71643,-4.41103,"Apartment","Entire home/apt",2,0,0,"$300.00",5,1125,28,300,600
"18","malaga","2020-05-31",551603,"Carretera de Cadiz",36.69488,-4.44054,"Apartment","Entire home/apt",9,4,6,"$140.00",4,90,29,120,120
"19","malaga","2020-05-31",577612,"Centro",36.72146,-4.42335,"Loft","Entire home/apt",6,3,3,"$130.00",1,1124,30,NA,0
"20","malaga","2020-05-31",592667,"Bailen-Miraflores",36.72205,-4.4409,"Apartment","Entire home/apt",6,4,4,"$85.00",150,365,0,85,2550
"21","malaga","2020-05-31",603361,"Centro",36.72851,-4.41452,"Apartment","Private room",2,1,2,"$38.00",2,27,30,NA,0
"22","malaga","2020-05-31",611037,"Centro",36.7298,-4.42092,"Apartment","Entire home/apt",2,1,1,"$75.00",2,1125,29,75,75
"23","malaga","2020-05-31",633862,"Bailen-Miraflores",36.72973,-4.43524,"Apartment","Entire home/apt",2,1,0,"$45.00",2,1125,0,58.7,1761
"24","malaga","2020-05-31",634046,"Este",36.7178,-4.34829,"Condominium","Entire home/apt",5,3,5,"$70.00",3,1125,1,70,2030
"25","malaga","2020-05-31",652994,"Centro",36.72682,-4.41916,"Apartment","Entire home/apt",2,1,2,"$52.00",3,1125,30,NA,0
"26","malaga","2020-05-31",655701,"Churriana",36.64943,-4.47706,"Apartment","Entire home/apt",6,2,6,"$90.00",2,30,3,82.962962962963,2240
"27","malaga","2020-05-31",663794,"Centro",36.73097,-4.4235,"Apartment","Entire home/apt",5,3,5,"$45.00",2,45,0,46.3333333333333,1390
"28","malaga","2020-05-31",698604,"Centro",36.72268,-4.42912,"Apartment","Private room",2,1,1,"$30.00",1,365,30,NA,0
"29","malaga","2020-05-31",711328,"Centro",36.72054,-4.42152,"Apartment","Entire home/apt",3,1,2,"$66.00",2,1125,0,94,2820
"30","malaga","2020-05-31",718943,"Este",36.71735,-4.34732,"Apartment","Entire home/apt",6,3,5,"$150.00",3,1125,0,150,4500
"31","malaga","2020-05-31",730157,"Centro",36.72834,-4.41483,"Apartment","Entire home/apt",4,2,3,"$60.00",2,1125,28,60,120
"32","malaga","2020-05-31",730403,"Carretera de Cadiz",36.6933,-4.44923,"Apartment","Private room",4,1,1,"$30.00",6,1125,23,30,210
