"","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"1","barcelona","2020-09-12",21974,"el Barri Gòtic",41.38077,2.17551,"Private room in apartment","Private room",2,1,1,"$80.00",3,90,0,80,2400
"2","barcelona","2020-09-12",23197,"el Besòs i el Maresme",41.41291,2.22063,"Entire apartment","Entire home/apt",6,3,5,"$200.00",3,300,30,NA,0
"3","barcelona","2020-09-12",32711,"el Camp d'en Grassot i Gràcia Nova",41.40566,2.17015,"Entire apartment","Entire home/apt",6,2,3,"$188.00",2,31,0,156.2,4686
"4","barcelona","2020-09-12",34241,"el Barri Gòtic",41.37916,2.17535,"Private room in apartment","Private room",2,1,1,"$40.00",30,240,30,NA,0
"5","barcelona","2020-09-12",34981,"el Barri Gòtic",41.37978,2.17623,"Entire apartment","Entire home/apt",9,4,6,"$146.00",4,365,30,NA,0
"6","barcelona","2020-09-12",35318,"el Barri Gòtic",41.38145,2.17544,"Private room in apartment","Private room",2,1,2,"$69.00",3,60,30,NA,0
"7","barcelona","2020-09-12",35379,"l'Antiga Esquerra de l'Eixample",41.39036,2.15274,"Private room in apartment","Private room",2,1,1,"$15.00",2,60,12,23.6666666666667,426
"8","barcelona","2020-09-12",35388,"l'Antiga Esquerra de l'Eixample",41.39065,2.15196,"Private room in apartment","Private room",1,1,1,"$14.00",2,60,7,17.6521739130435,406
"9","barcelona","2020-09-12",35390,"l'Antiga Esquerra de l'Eixample",41.39153,2.15125,"Private room in apartment","Private room",1,1,1,"$12.00",2,60,6,16.2083333333333,389
"10","barcelona","2020-09-12",35392,"l'Antiga Esquerra de l'Eixample",41.39082,2.15078,"Private room in apartment","Private room",2,1,1,"$19.00",2,60,11,31.4736842105263,598
"11","barcelona","2020-09-12",36763,"la Barceloneta",41.37906,2.19141,"Private room in apartment","Private room",1,1,1,"$34.00",2,65,29,33,33
"12","barcelona","2020-09-12",40983,"la Dreta de l'Eixample",41.39631,2.16832,"Entire loft","Entire home/apt",4,1,1,"$35.00",2,364,4,35.1538461538462,914
"13","barcelona","2020-09-12",41952,"el Camp d'en Grassot i Gràcia Nova",41.40565,2.16932,"Entire apartment","Entire home/apt",6,2,4,"$110.00",3,365,30,NA,0
"14","barcelona","2020-09-12",46153,"Sant Pere, Santa Caterina i la Ribera",41.38776,2.17782,"Entire apartment","Entire home/apt",3,2,3,"$30.00",90,180,0,30,900
"15","barcelona","2020-09-12",49968,"el Camp d'en Grassot i Gràcia Nova",41.4057,2.17016,"Entire apartment","Entire home/apt",6,2,0,"$67.00",2,31,30,NA,0
