"","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"1","valencia","2020-05-31",4620,"LA MALVA-ROSA",39.47553,-0.32461,"Townhouse","Entire home/apt",7,4,6,"$150.00",2,365,30,NA,0
"2","valencia","2020-05-31",45528,"EL SALER",39.3553,-0.32387,"Condominium","Entire home/apt",4,2,3,"$80.00",15,30,0,80,2400
"3","valencia","2020-05-31",48154,"MORVEDRE",39.48575,-0.37428,"Apartment","Entire home/apt",4,2,2,"$45.00",3,15,30,NA,0
"4","valencia","2020-05-31",55692,"LA SEU",39.47681,-0.37523,"Apartment","Entire home/apt",3,1,1,"$100.00",1,730,0,100,3000
"5","valencia","2020-05-31",100347,"ARRANCAPINS",39.45965,-0.38453,"Apartment","Entire home/apt",6,3,3,"$100.00",5,10,23,102.857142857143,720
"6","valencia","2020-05-31",102524,"CABANYAL-CANYAMELAR",39.47209,-0.33098,"House","Entire home/apt",16,5,16,"$400.00",3,1125,0,471.666666666667,14150
"7","valencia","2020-05-31",121035,"SANT FRANCESC",39.47156,-0.37603,"House","Private room",2,1,1,"$37.00",1,30,25,39,195
"8","valencia","2020-05-31",129331,"LA ROQUETA",39.46848,-0.38074,"Apartment","Entire home/apt",2,1,1,"$55.00",5,150,5,55,1375
"9","valencia","2020-05-31",136378,"EL MERCAT",39.47387,-0.3777,"Condominium","Entire home/apt",3,1,0,"$75.00",5,90,16,75,1050
"10","valencia","2020-05-31",137209,"LA CREU DEL GRAU",39.46316,-0.34768,"Apartment","Entire home/apt",5,2,5,"$50.00",2,730,26,50,200
"11","valencia","2020-05-31",137737,"LA PETXINA",39.46992,-0.39093,"Apartment","Entire home/apt",2,1,1,"$55.00",2,20,0,100,3000
"12","valencia","2020-05-31",146771,"EN CORTS",39.45624,-0.36809,"House","Private room",2,1,1,"$32.00",2,30,30,NA,0
"13","valencia","2020-05-31",147548,"MONT-OLIVET",39.46195,-0.36063,"Apartment","Entire home/apt",11,4,9,"$280.00",2,330,27,300,900
"14","valencia","2020-05-31",149715,"CABANYAL-CANYAMELAR",39.46609,-0.32673,"House","Entire home/apt",10,6,7,"$225.00",2,30,29,175,175
"15","valencia","2020-05-31",152369,"EL CARME",39.47863,-0.38219,"Loft","Entire home/apt",2,0,1,"$60.00",2,365,0,59.7333333333333,1792
"16","valencia","2020-05-31",153375,"MONT-OLIVET",39.46031,-0.35974,"Apartment","Entire home/apt",2,1,2,"$20.00",180,1125,0,20,600
"17","valencia","2020-05-31",165971,"LA ROQUETA",39.4679,-0.38206,"Apartment","Entire home/apt",5,1,2,"$56.00",4,27,23,45,315
"18","valencia","2020-05-31",166315,"EL MERCAT",39.47237,-0.37965,"Apartment","Entire home/apt",4,1,4,"$80.00",5,90,0,80,2400
"19","valencia","2020-05-31",169284,"NOU MOLES",39.46759,-0.39067,"Apartment","Entire home/apt",3,1,1,"$30.00",1,1125,30,NA,0
"20","valencia","2020-05-31",182221,"LA CREU DEL GRAU",39.46167,-0.34249,"Apartment","Entire home/apt",6,2,5,"$90.00",1,1125,29,110,110
"21","valencia","2020-05-31",185398,"LA PETXINA",39.47398,-0.39155,"Apartment","Entire home/apt",8,3,8,"$59.00",1,1125,0,180.666666666667,5420
"22","valencia","2020-05-31",191651,"BENICALAP",39.49345,-0.3933,"Condominium","Entire home/apt",8,4,5,"$80.00",3,360,1,80,2320
"23","valencia","2020-05-31",192674,"EL CARME",39.48034,-0.37912,"Apartment","Entire home/apt",5,2,3,"$90.00",3,365,29,90,90
"24","valencia","2020-05-31",193326,"CABANYAL-CANYAMELAR",39.47294,-0.32912,"Apartment","Private room",2,1,2,"$21.00",1,1125,29,40,40
"25","valencia","2020-05-31",222753,"EN CORTS",39.4578,-0.36927,"House","Private room",3,2,2,"$31.00",2,365,0,31,930
